-2.500000000000000000e-01 3.965117356221009928e-03
-2.498999799959991941e-01 3.970051282485856370e-03
-2.497999599919983882e-01 3.974993457521015447e-03
-2.496999399879976100e-01 3.979943898680570608e-03
-2.495999199839968041e-01 3.984902623362170278e-03
-2.494998999799959982e-01 3.989869649008078237e-03
-2.493998799759951923e-01 3.994844993104579474e-03
-2.492998599719943864e-01 3.999828673182772958e-03
-2.491998399679936083e-01 4.004820706818039942e-03
-2.490998199639928024e-01 4.009821111630313718e-03
-2.489997999599919964e-01 4.014829905284927024e-03
-2.488997799559911905e-01 4.019847105491761163e-03
-2.487997599519903846e-01 4.024872730005771629e-03
-2.486997399479896065e-01 4.029906796627641223e-03
-2.485997199439888006e-01 4.034949323203063619e-03
-2.484996999399879947e-01 4.040000327623131070e-03
-2.483996799359871888e-01 4.045059827824994472e-03
-2.482996599319864106e-01 4.050127841791338612e-03
-2.481996399279856047e-01 4.055204387550902581e-03
-2.480996199239847988e-01 4.060289483178288958e-03
-2.479995999199839929e-01 4.065383146794551011e-03
-2.478995799159831870e-01 4.070485396567059128e-03
-2.477995599119824088e-01 4.075596250709507748e-03
-2.476995399079816029e-01 4.080715727482368133e-03
-2.475995199039807970e-01 4.085843845193021934e-03
-2.474994998999799911e-01 4.090980622195105471e-03
-2.473994798959791852e-01 4.096126076890149043e-03
-2.472994598919784071e-01 4.101280227726266346e-03
-2.471994398879776011e-01 4.106443093199269034e-03
-2.470994198839767952e-01 4.111614691852073442e-03
-2.469993998799759893e-01 4.116795042275689376e-03
-2.468993798759751834e-01 4.121984163108496739e-03
-2.467993598719744053e-01 4.127182073036964570e-03
-2.466993398679735994e-01 4.132388790795327518e-03
-2.465993198639727935e-01 4.137604335166631883e-03
-2.464992998599719876e-01 4.142828724981556868e-03
-2.463992798559711817e-01 4.148061979119396434e-03
-2.462992598519704035e-01 4.153304116508718495e-03
-2.461992398479695976e-01 4.158555156126115919e-03
-2.460992198439687917e-01 4.163815116997322818e-03
-2.459991998399679858e-01 4.169084018197279605e-03
-2.458991798359672076e-01 4.174361878850134724e-03
-2.457991598319664017e-01 4.179648718129306238e-03
-2.456991398279655958e-01 4.184944555257684787e-03
-2.455991198239647899e-01 4.190249409507889461e-03
-2.454990998199639840e-01 4.195563300202600869e-03
-2.453990798159632059e-01 4.200886246713901942e-03
-2.452990598119623999e-01 4.206218268464396830e-03
-2.451990398079615940e-01 4.211559384927138910e-03
-2.450990198039607881e-01 4.216909615625113843e-03
-2.449989997999599822e-01 4.222268980132217950e-03
-2.448989797959592041e-01 4.227637498073063063e-03
-2.447989597919583982e-01 4.233015189122846418e-03
-2.446989397879575923e-01 4.238402073008201536e-03
-2.445989197839567864e-01 4.243798169506938014e-03
-2.444988997799559804e-01 4.249203498447580961e-03
-2.443988797759552023e-01 4.254618079711076223e-03
