0.0463882 0.146368 1.0 3.0
0 0.000460828
0.0019328 0.000520359
0.0038657 0.000713513
0.0057985 0.001090399
0.0077314 0.001747379
0.0096642 0.002854052
0.011597 0.004693939
0.0135299 0.007738147
0.0154627 0.012756721
0.0173956 0.021017368
0.0193284 0.034547562
0.0212612 0.05652299
0.0231941 0.091638022
0.0251269 0.146182363
0.0270598 0.226647868
0.0289926 0.335974245
0.0309254 0.468011834
0.0328583 0.606172101
0.0347911 0.730979055
0.036724 0.830228453
0.0386568 0.90186113
0.0405896 0.949887063
0.0425225 0.979679013
0.0444553 0.995534334
0.0463882 1
0.048321 0.993809226
0.0502538 0.975916582
0.0521867 0.943271007
0.0541195 0.890560557
0.0560524 0.810274073
0.0579852 0.69433421
0.059918 0.538653045
0.0618509 0.35008647
0.0637837 0.149319936
0.0657166 -0.036702662
0.0676494 -0.188201682
0.0695822 -0.299675022
0.0715151 -0.376243615
0.0734479 -0.426753996
0.0753808 -0.459323764
0.0773136 -0.479768952
0.0792464 -0.491808306
0.0811793 -0.497580651
0.0831121 -0.498069318
0.085045 -0.493433197
0.0869778 -0.483254716
0.0889106 -0.466973257
0.0908435 -0.444901466
0.0927763 -0.419961917
0.0947092 -0.398980953
0.096642 -0.3906445
0.0985748 -0.399098301
0.100508 -0.420186764
0.102441 -0.44521411
0.104373 -0.467349715
0.106306 -0.483675286
0.108239 -0.493882033
0.110172 -0.498535714
0.112105 -0.498056898
0.114038 -0.492288407
0.11597 -0.480246483
0.117903 -0.459793158
0.119836 -0.4272084
0.121769 -0.376672323
0.123702 -0.300064756
0.125635 -0.188536596
0.127567 -0.03696691
0.1295 0.149138774
0.131433 0.349988394
0.133366 0.53862949
0.135299 0.69437147
0.137232 0.810356731
0.139164 0.890675336
0.141097 0.943408057
0.14303 0.976068621
0.144963 0.993971543
0.146896 1.00016917
0.148829 0.995707787
0.150762 0.979855036
0.152694 0.950062657
0.154627 0.902034154
0.15656 0.830393768
0.158493 0.731128952
0.160426 0.606298015
0.162359 0.468104771
0.164291 0.336034632
0.166224 0.226684272
0.168157 0.146203349
0.17009 0.091650442
0.172023 0.056530271
0.173956 0.034551844
0.175888 0.021020366
0.177821 0.012758434
0.179754 0.007739003
0.181687 0.004694795
0.18362 0.00285448
0.185553 0.001747807
0.187485 0.001090827
0.189418 0.000713941
0.191351 0.000520359
0.193284 0.000461257
