0	0.99247
0.0018	0.99018
0.0036	0.98325
0.0054	0.97149
0.0072	0.95458
0.009	0.93202
0.0108	0.9032
0.0126	0.86731
0.0144	0.82337
0.0162	0.77025
0.018	0.70678
0.0198	0.63179
0.0216	0.5444
0.0234	0.44423
0.0252	0.3317
0.027	0.20828
0.0288	0.076594
0.0306	-0.059749
0.0324	-0.19646
0.0342	-0.32914
0.036	-0.4538
0.0378	-0.56731
0.0396	-0.66766
0.0414	-0.75393
0.0432	-0.82606
0.045	-0.88457
0.0468	-0.93027
0.0486	-0.96403
0.0504	-0.98657
0.0522	-0.99846
0.054	-1
0.0558	-0.99121
0.0576	-0.97185
0.0594	-0.94142
0.0612	-0.89919
0.063	-0.84426
0.0648	-0.77573
0.0666	-0.69283
0.0684	-0.59522
0.0702	-0.48333
0.072	-0.35856
0.0738	-0.2235
0.0756	-0.0818
0.0774	0.062101
0.0792	0.20352
0.081	0.33808
0.0828	0.46223
0.0846	0.57351
0.0864	0.67062
0.0882	0.75327
0.09	0.82189
0.0918	0.87732
0.0936	0.92057
0.0954	0.9526
0.0972	0.97425
0.099	0.98617
0.1008	0.98878
0.1026	0.98229
0.1044	0.96674
0.1062	0.94202
0.108	0.90797
0.1098	0.86449
0.1116	0.81171
0.1134	0.75019
0.1152	0.68114
0.117	0.60651
0.1188	0.52903
0.1206	0.45187
0.1224	0.37821
0.1242	0.31071
0.126	0.25115
0.1278	0.2003
0.1296	0.15804
0.1314	0.12369
0.1332	0.096225
0.135	0.074533
0.1368	0.057553
0.1386	0.044345
0.1404	0.034116
0.1422	0.026221
0.144	0.020138
0.1458	0.015459
0.1476	0.011863
0.1494	0.0091018
0.1512	0.0069826
0.153	0.0053564
0.1548	0.0041091
0.1566	0.0031529
0.1584	0.0024197
0.1602	0.0018575
0.162	0.0014272
0.1638	0.0010983
0.1656	0.0008474
0.1674	0.00065626
0.1692	0.00051167
0.171	0.00040336
0.1728	0.00032347
0.1746	0.00026662
0.1764	0.00022839
0.1782	0.00020683
0.18	0.00019996
